path,true_label,prob_model_A,prob_model_B,pred_A,pred_B
..\TB_Chest_Radiography_Database\Normal\Normal-2796.png,Normal,3.1585965189151466e-05,0.27953246,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2797.png,Normal,4.4713482338920585e-07,0.0014008707,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2798.png,Normal,4.229039041092619e-05,0.5354582,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2799.png,Normal,1.1837287274829578e-05,0.3306172,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-28.png,Normal,6.259459951252211e-06,0.029274618,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-280.png,Normal,8.946259185904637e-05,0.00030491623,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2800.png,Normal,1.22434710192465e-06,0.90198207,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2801.png,Normal,1.038059690472437e-05,0.00046700382,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2802.png,Normal,8.210432133637369e-05,0.012368924,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2803.png,Normal,3.114984338026261e-06,0.048772063,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2804.png,Normal,1.5095249636942754e-06,0.6164116,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2805.png,Normal,4.894211087957956e-05,0.0072562173,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2806.png,Normal,0.00018078932771459222,0.0030801974,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2807.png,Normal,0.00013021826453041285,0.037208226,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2808.png,Normal,0.00014846546400804073,0.26767308,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2809.png,Normal,2.842746107489802e-05,0.01212533,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-281.png,Normal,0.0005270647816359997,0.92220163,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2810.png,Normal,5.598655843641609e-05,0.000254319,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2811.png,Normal,1.3551576557802036e-05,0.00026262208,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2812.png,Normal,8.632390745333396e-06,0.02817578,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2813.png,Normal,3.4214367587992456e-06,0.5051156,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2814.png,Normal,1.5765203897899482e-06,0.599827,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2815.png,Normal,8.539094415027648e-05,0.18622167,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2816.png,Normal,7.09407117938099e-07,0.47290426,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2817.png,Normal,0.00021051573276054114,0.00013493074,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2818.png,Normal,1.811275251384359e-05,0.11510537,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2819.png,Normal,8.420138328801841e-07,0.7369181,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-282.png,Normal,7.551123417215422e-06,0.0005198835,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2820.png,Normal,2.619494443933945e-05,0.009818264,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2821.png,Normal,3.2981145068333717e-06,0.8454679,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2822.png,Normal,1.4586732504540123e-05,0.002064949,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2823.png,Normal,3.071068204008043e-05,0.25665325,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2824.png,Normal,1.50499508890789e-05,0.98902565,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-2825.png,Normal,0.00022036225709598511,0.0012196439,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2826.png,Normal,4.565335530060111e-06,0.006816159,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2827.png,Normal,4.772756255988497e-06,0.0011335906,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2828.png,Normal,0.000374690251192078,0.00010269032,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2829.png,Normal,6.636220859945752e-06,0.00035442627,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-283.png,Normal,2.048806163656991e-05,5.929575e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2830.png,Normal,3.973069033236243e-05,0.09914099,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2831.png,Normal,0.00032473576720803976,0.3594357,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2832.png,Normal,9.415066415385809e-07,0.00050484616,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2833.png,Normal,4.323664688854478e-05,0.5292417,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2834.png,Normal,3.284000922576524e-05,0.007929142,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2835.png,Normal,7.934417226351798e-05,0.5506484,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2836.png,Normal,0.00015380594413727522,0.07370438,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2837.png,Normal,0.00010248807666357607,0.1111453,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2838.png,Normal,8.679218126417254e-07,0.4949694,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2839.png,Normal,4.490412538871169e-05,0.0008893683,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-284.png,Normal,1.8898301277658902e-05,0.5366558,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2840.png,Normal,3.0632429570687236e-06,0.53358865,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2841.png,Normal,5.5265132687054574e-05,0.0024306376,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2842.png,Normal,0.0004027483519166708,0.66351724,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2843.png,Normal,1.687707845121622e-05,0.083488,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2844.png,Normal,0.0010615149512887,0.1953916,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2845.png,Normal,4.4016018364345655e-05,0.014825915,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2846.png,Normal,7.879250460973708e-07,0.0018934078,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2847.png,Normal,0.006838206667453051,0.4621714,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2848.png,Normal,0.00016399211017414927,0.0007744649,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2849.png,Normal,0.0013719118433073163,0.3046205,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-285.png,Normal,1.903053453133907e-05,0.080660135,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2850.png,Normal,4.4836879169452e-06,0.007072628,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2851.png,Normal,4.99400243825221e-07,0.005764516,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2852.png,Normal,8.851105121721048e-06,0.008089757,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2853.png,Normal,2.346387191209942e-05,0.009003773,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2854.png,Normal,6.3868228608043864e-06,0.0008783294,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2855.png,Normal,8.83981010701973e-06,0.28605658,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2856.png,Normal,0.00031335093080997467,0.10211251,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2857.png,Normal,0.00012707368296105415,0.6631323,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2858.png,Normal,3.4381791920168325e-05,0.0006759734,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2859.png,Normal,1.0459293662279379e-06,0.010322774,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-286.png,Normal,0.00010044155351351947,0.018423624,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2860.png,Normal,2.7844229407492094e-05,6.160441e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2861.png,Normal,7.087097628755146e-07,0.0016204515,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2862.png,Normal,5.927372967562405e-06,0.0520063,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2863.png,Normal,8.35427490528673e-05,0.00068185607,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2864.png,Normal,9.954970664693974e-06,0.010733606,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2865.png,Normal,5.414362362898828e-07,0.003522566,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2866.png,Normal,6.661721727141412e-06,0.00016203185,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2867.png,Normal,2.957101969514042e-06,0.01252498,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2868.png,Normal,6.868252239655703e-05,0.0036003278,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2869.png,Normal,2.4006698367884383e-05,0.000109315326,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-287.png,Normal,4.677284596255049e-05,0.009174373,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2870.png,Normal,1.1978783049926278e-06,0.39136186,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2871.png,Normal,2.9517270377255045e-05,0.007772296,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2872.png,Normal,1.7944220189747284e-06,0.83125365,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2873.png,Normal,1.5444781809037522e-07,0.0005552292,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2874.png,Normal,0.0004122189129702747,0.25294456,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2875.png,Normal,2.729462494244217e-06,0.27521867,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2876.png,Normal,5.661464456352405e-06,0.5085775,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2877.png,Normal,7.20643947715871e-06,0.4261076,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2878.png,Normal,6.3945926740416326e-06,0.32775074,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2879.png,Normal,9.826178484217962e-07,0.013550356,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-288.png,Normal,8.064515895966906e-06,0.50500625,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2880.png,Normal,0.0009974637068808079,0.40991676,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2881.png,Normal,9.359780960949138e-05,0.0051972065,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2882.png,Normal,4.2193780245725065e-05,0.41779172,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2883.png,Normal,0.0005604445468634367,0.016255826,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2884.png,Normal,0.00039051263593137264,0.001568703,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2885.png,Normal,2.1238127374090254e-05,0.47796845,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2886.png,Normal,8.099448223219952e-07,0.6567584,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2887.png,Normal,3.0215409424272366e-05,0.00034753868,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2888.png,Normal,4.921445724903606e-05,0.002865572,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2889.png,Normal,1.271242945222184e-05,0.035531253,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-289.png,Normal,1.2796437658835202e-05,0.048134603,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2890.png,Normal,3.785947774304077e-05,0.0014197628,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2891.png,Normal,4.6580327762058005e-05,0.3527909,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2892.png,Normal,2.7008522920368705e-06,0.9505975,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2893.png,Normal,4.3140462366864085e-06,0.026822101,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2894.png,Normal,3.417470361455344e-05,0.14148752,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2895.png,Normal,7.789168012095615e-05,0.003366455,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2896.png,Normal,5.020052776671946e-05,0.0026157463,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2897.png,Normal,5.4694965001544915e-06,0.0053850724,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2898.png,Normal,0.00026025506667792797,0.014934496,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2899.png,Normal,3.456452759564854e-05,0.012586293,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-29.png,Normal,3.955517240683548e-05,0.5100304,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-290.png,Normal,1.743506800266914e-05,0.5466715,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2900.png,Normal,4.462669039639877e-06,0.34338555,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2901.png,Normal,4.008266387245385e-06,0.0001529428,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2902.png,Normal,1.4669879533357744e-07,0.45342582,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2903.png,Normal,3.6460467526922e-05,6.5260836e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2904.png,Normal,8.036455983528867e-05,0.008195745,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2905.png,Normal,9.443809176445939e-06,0.42285296,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2906.png,Normal,0.00022020243341103196,0.6432072,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2907.png,Normal,2.659112578839995e-05,0.2944637,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2908.png,Normal,0.002452830784022808,0.35249126,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2909.png,Normal,1.4808934793109074e-05,0.322741,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-291.png,Normal,0.00016054157458711416,0.000503449,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2910.png,Normal,5.569538075178571e-07,0.73117924,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2911.png,Normal,0.00013859938189852983,0.00533597,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2912.png,Normal,1.906267321771793e-08,0.00029190522,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2913.png,Normal,5.397886525315698e-06,0.2831585,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2914.png,Normal,6.170614142320119e-06,0.000270154,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2915.png,Normal,4.6553446736652404e-05,0.0010178646,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2916.png,Normal,4.0284949136548676e-06,0.8027629,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2917.png,Normal,0.00011348589760018513,0.43927208,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2918.png,Normal,4.2430438043083996e-06,0.0018929276,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2919.png,Normal,0.00015702456585131586,0.39307895,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-292.png,Normal,1.9519127818057314e-05,0.019213486,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2920.png,Normal,2.6311883630114608e-05,0.99238765,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-2921.png,Normal,0.0001815079594962299,0.00063959265,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2922.png,Normal,1.0735425348684657e-05,0.098262265,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2923.png,Normal,2.8329437554930337e-05,0.8540714,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2924.png,Normal,7.173023846007709e-07,0.009298421,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2925.png,Normal,9.923108154907823e-05,0.0013933418,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2926.png,Normal,9.790019248612225e-07,0.0023526673,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2927.png,Normal,1.576130307512358e-05,0.067160115,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2928.png,Normal,7.063158591336105e-06,0.0009796323,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2929.png,Normal,1.2206643077661283e-05,0.19564356,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-293.png,Normal,0.0003480735467746854,0.0043756254,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2930.png,Normal,6.847410986665636e-06,0.0016946339,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2931.png,Normal,0.00020327276433818042,0.0002727022,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2932.png,Normal,0.001371414982713759,0.00078160496,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2933.png,Normal,5.051403149991529e-06,0.1816805,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2934.png,Normal,0.00047204524162225425,0.0017881972,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2935.png,Normal,1.9541321307769977e-06,0.0010248023,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2936.png,Normal,3.3506876206956804e-07,0.03341771,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2937.png,Normal,8.736209906601289e-07,0.0009250269,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2938.png,Normal,1.3771734302281402e-05,0.040964488,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2939.png,Normal,0.00011292096314718947,0.011983836,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-294.png,Normal,3.058258880628273e-05,0.00013311175,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2940.png,Normal,0.001170822069980204,0.7878513,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2941.png,Normal,4.899598025076557e-06,0.38334128,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2942.png,Normal,0.00424991175532341,0.0050565396,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2943.png,Normal,1.678559056017548e-05,0.06956555,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2944.png,Normal,3.919062692148145e-06,0.7917522,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2945.png,Normal,7.015038136160001e-05,0.0002552079,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2946.png,Normal,1.182710548164323e-05,0.04325253,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2947.png,Normal,4.058535705553368e-05,0.0011030616,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2948.png,Normal,7.070631454553222e-06,0.0006511311,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-2949.png,Normal,2.4983428374980576e-05,0.031303532,Normal,Normal
